strHUC12RNG,strUC,intGapOrigin,intGapPres,intGapRepro,intGapSeas,Origin,Presence,Reproduction,Season
010200020104,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020105,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020106,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020107,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020108,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020201,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020202,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020203,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020204,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020205,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020301,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020302,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020303,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020304,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020401,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020402,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020403,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020404,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020405,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020406,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020407,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020408,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020501,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020502,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020503,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020504,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020505,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020506,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020507,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030101,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030102,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030103,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030104,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030105,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030106,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030107,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030108,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030109,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030110,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030111,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030112,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030113,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030201,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030202,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030203,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030204,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030205,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030301,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030302,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030303,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030401,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030402,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030403,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030404,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030501,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030502,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030503,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030504,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030505,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030506,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030507,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030508,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030509,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030510,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030511,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030601,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030602,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030603,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030604,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030605,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030606,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030607,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030701,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030702,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030703,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030704,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040101,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040102,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040103,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040104,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040105,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040106,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040107,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040108,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040109,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040110,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040111,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040201,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040202,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040203,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040204,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040205,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040301,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040302,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040303,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040304,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040305,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040306,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040307,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040308,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040309,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040310,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040311,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040312,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040401,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040402,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040403,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040404,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040405,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040406,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040407,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040408,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040409,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040410,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040501,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040502,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040503,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040504,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040601,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040602,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040603,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040604,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050101,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050102,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050103,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050104,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050201,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050202,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050203,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050204,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050205,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050206,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050207,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050208,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050301,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050302,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050303,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050304,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050305,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050306,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050307,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050308,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050309,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050310,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050311,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050401,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050402,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050403,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050404,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050405,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050406,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050407,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050408,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050501,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050502,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050503,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050504,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050505,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050506,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050507,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050508,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050509,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050510,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050601,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050602,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050603,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050701,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050702,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050703,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050704,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050705,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050706,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050707,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050801,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050802,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050803,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050804,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050805,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050901,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050902,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050903,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050904,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050905,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050906,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200051001,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200051002,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200051003,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200051004,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200051005,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200051006,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200051007,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200051008,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200051009,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300010101,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300010102,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300010201,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300010202,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300010203,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300010204,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
