strHUC12RNG,strUC,intGapOrigin,intGapPres,intGapRepro,intGapSeas,Origin,Presence,Reproduction,Season
070101030103,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030104,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030105,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030106,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030201,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030202,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030203,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030204,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030205,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030206,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030207,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030301,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030302,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030303,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030304,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030401,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030402,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030403,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030404,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030405,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030406,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030407,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030408,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070101030901,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090203020101,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090203020102,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090203020103,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090203020104,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090203020201,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090203020401,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090203020402,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090203020501,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300010101,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300010102,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300010103,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300010104,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300010201,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300010202,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300010203,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300010204,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300010205,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300010301,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300010302,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300010303,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300010304,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300010305,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300010306,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300010401,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300010402,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300010403,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300010404,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300010405,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300010406,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300010407,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300010408,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300010409,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300010501,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300010502,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300010503,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300010504,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300010505,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300010506,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300010507,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300010601,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300010602,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300010603,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300010604,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300010605,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300010606,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300010701,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300010702,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300010703,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300010704,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300010705,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300010706,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300010707,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300010708,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300010801,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300010802,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300010901,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300010902,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300010903,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300010904,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300010905,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300011001,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300011002,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300011101,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300011102,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300011103,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300011104,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300011201,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300011202,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300011203,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300011204,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300011301,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300011302,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300011401,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300011402,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300011403,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300011404,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300020101,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300020102,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300020103,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300020201,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300020202,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300020203,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300020204,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300020205,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300020301,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300020302,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300020303,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300020304,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300020305,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300020401,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300020402,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300020403,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300020501,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300020502,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300020503,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300020504,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300020505,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300020506,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300030101,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300030102,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300030103,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300030200,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300030301,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300030302,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300030303,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300030304,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300030401,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300030402,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300030403,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300030404,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300030405,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300030406,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300030500,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300040101,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300040102,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300040103,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300040201,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300040202,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300040203,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300040204,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300040205,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300040206,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300040207,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300040208,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300040303,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300040304,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300040305,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300050101,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300050102,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300050103,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300050104,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300050105,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300050106,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300050107,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300050108,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300050109,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300050201,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300050202,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300050203,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300050204,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300050205,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300050206,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300050301,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300050302,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300050303,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300050304,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300050305,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300050306,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300050307,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300050308,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300050401,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300050402,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300050403,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300050501,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300050502,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300050503,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300050601,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300050602,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300050603,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300050604,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300050605,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300050606,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300050607,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300050701,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300050702,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300050703,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300050704,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300050705,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300050801,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300050802,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300050803,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300050901,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300050902,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300050903,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300050904,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300050905,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300050906,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300050907,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300060101,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090300060102,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
